Sequence Name;Is Paused; Timeline;Time Since Level Load;Eye Gaze Valid;Eye Gaze Point X;Eye Gaze Point Y;Eye Gaze Vector X;Eye Gaze Vector Y; Gaze Point On Viewport X; Gaze Point On Viewport Y; Crosshair X; Crosshair Y; Screen Size X; Screen Size Y
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,10;92,0660;True;0,0046;-0,0047;-0,0082;0,2075;1,2903;0,6284;-3,32;194,68;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,12;92,0860;True;0,0048;-0,0048;-0,0016;0,2092;1,2984;0,6282;2,92;196,25;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,14;92,1060;True;0,0055;-0,0049;0,0011;0,2161;1,3015;0,6300;6,09;202,82;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,16;92,1260;True;0,0050;-0,0050;0,0045;0,2168;1,3014;0,6313;8,66;203,33;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,18;92,1460;True;0,0055;-0,0051;0,0039;0,2120;1,2943;0,6319;8,58;198,58;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,20;92,1660;True;0,0047;-0,0052;0,0072;0,2281;1,2908;0,6357;10,91;214,04;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,22;92,1860;True;0,0039;-0,0052;0,0090;0,2148;1,2856;0,6322;11,85;201,21;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,24;92,2060;True;0,0037;-0,0052;0,0104;0,2131;1,2794;0,6304;12,97;199,61;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,26;92,2260;True;0,0037;-0,0051;0,0017;0,2144;1,2602;0,6276;4,91;200,91;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,28;92,2460;True;0,0037;-0,0051;-0,0023;0,2101;1,2471;0,6256;1,27;196,80;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,30;92,2660;True;0,0039;-0,0050;0,0023;0,2079;1,2426;0,6252;5,62;194,82;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,32;92,2860;True;0,0028;-0,0049;-0,0069;0,1967;1,2336;0,6242;-3,70;184,10;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,34;92,3060;True;0,0016;-0,0048;-0,0002;0,1928;1,2319;0,6263;1,26;180,49;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,36;92,3260;True;0,0011;-0,0047;-0,0046;0,1940;1,2232;0,6314;-3,23;181,69;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,38;92,3460;True;0,0010;-0,0047;-0,0100;0,1890;1,2087;0,6379;-8,23;176,94;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,40;92,3660;True;0,0015;-0,0047;-0,0234;0,1815;1,1898;0,6433;-20,10;169,71;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,42;92,3860;True;0,0009;-0,0049;-0,0305;0,1776;1,1717;0,6501;-27,10;165,86;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,44;92,4060;True;0,0008;-0,0050;-0,0356;0,1795;1,1576;0,6568;-31,95;167,46;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,46;92,4260;True;0,0004;-0,0052;-0,0468;0,1695;1,1430;0,6588;-42,48;157,76;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,48;92,4460;True;-0,0016;-0,0054;-0,0483;0,1741;1,1332;0,6607;-45,66;161,96;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,50;92,4660;True;-0,0043;-0,0056;-0,0587;0,1739;1,1156;0,6631;-57,71;161,61;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,52;92,4860;True;-0,0167;-0,0061;-0,0752;0,1691;1,0975;0,6635;-84,19;156,47;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,54;92,5060;True;-0,0236;-0,0063;-0,0789;0,1713;1,0840;0,6670;-93,88;158,37;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,56;92,5260;True;-0,0218;-0,0065;-0,1125;0,1669;1,0464;0,6852;-123,04;154,02;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,58;92,5460;True;-0,0225;-0,0065;-0,1171;0,1683;1,0318;0,6950;-127,91;155,33;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,60;92,5660;True;-0,0224;-0,0065;-0,1329;0,1744;1,0076;0,7084;-142,18;161,18;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,62;92,5860;True;-0,0243;-0,0065;-0,1526;0,1716;0,9765;0,7214;-162,05;158,54;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,64;92,6060;True;-0,0256;-0,0065;-0,1757;0,1878;0,9394;0,7308;-184,40;174,06;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,66;92,6260;True;-0,0248;-0,0065;-0,1952;0,1865;0,9001;0,7423;-201,53;172,78;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,68;92,6460;True;-0,0078;-0,0069;-0,2645;0,1987;0,8572;0,7569;-249,44;184,08;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,70;92,6660;True;0,0044;-0,0062;-0,3177;0,2073;0,8216;0,7692;-287,02;193,07;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,72;92,6860;True;-0,0325;-0,0058;-0,3166;0,0093;0,7697;0,7515;-319,74;3,35;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,74;92,7060;True;0,0000;0,0000;0,0000;0,0000;0,7659;0,7587;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,76;92,7260;True;-0,0334;-0,0054;-0,3448;0,0826;0,7111;0,7738;-346,39;74,11;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,78;92,7460;True;-0,0340;-0,0055;-0,3567;0,1822;0,6964;0,7941;-357,93;169,65;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,80;92,7660;True;-0,0348;-0,0055;-0,3921;0,1311;0,6806;0,8010;-390,98;120,60;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,82;92,7860;True;-0,0349;-0,0054;-0,4101;0,1189;0,6813;0,8038;-407,60;108,97;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,84;92,8060;True;-0,0349;-0,0051;-0,4094;0,1362;0,6826;0,8118;-407,01;125,84;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,86;92,8260;True;-0,0350;-0,0046;-0,4282;0,1217;0,6856;0,8064;-424,28;112,39;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,88;92,8460;True;-0,0349;-0,0046;-0,4250;0,1262;0,6912;0,8034;-421,34;116,74;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,90;92,8660;True;-0,0348;-0,0047;-0,4291;0,1205;0,6967;0,7996;-424,95;111,13;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,92;92,8860;True;-0,0346;-0,0048;-0,4122;0,1194;0,7030;0,7967;-409,31;110,04;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,94;92,9060;True;0,0000;0,0000;0,0000;0,0000;0,7523;0,7800;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,96;92,9260;True;0,0000;0,0000;0,0000;0,0000;0,7613;0,7714;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;3,98;92,9460;True;0,0000;0,0000;0,0000;0,0000;0,7724;0,7631;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,00;92,9660;True;0,0000;0,0000;0,0000;0,0000;0,7884;0,7528;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,02;92,9860;True;-0,0343;-0,0053;-0,3894;0,1187;0,7621;0,7595;-388,15;108,92;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,04;93,0060;True;-0,0342;-0,0055;-0,3590;0,1407;0,7796;0,7558;-360,19;129,81;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,06;93,0260;True;-0,0341;-0,0056;-0,3455;0,1394;0,8094;0,7383;-347,64;128,48;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,08;93,0460;True;-0,0337;-0,0058;-0,3082;0,1275;0,8290;0,7307;-313,17;116,84;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,10;93,0660;True;-0,0333;-0,0060;-0,3063;0,0670;0,8411;0,7156;-311,07;58,65;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,12;93,0860;True;0,0000;0,0000;0,0000;0,0000;0,8877;0,6872;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,14;93,1060;True;0,0000;0,0000;0,0000;0,0000;0,8990;0,6745;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,16;93,1260;True;0,0000;0,0000;0,0000;0,0000;0,9045;0,6641;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,18;93,1460;True;0,0000;0,0000;0,0000;0,0000;0,9149;0,6498;0,00;0,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,20;93,1660;True;-0,0327;-0,0058;-0,2607;0,0076;0,9018;0,6504;-268,80;1,70;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,22;93,1860;True;-0,0327;-0,0066;-0,2233;0,1290;0,9246;0,6614;-234,50;117,54;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S6_D;False;4,24;93,2060;True;-0,0327;-0,0067;-0,2031;0,1109;0,9403;0,6566;-215,98;100,04;3664,00;1920,00
Pause;True;4,26;93,2260;True;-0,0326;-0,0066;-0,1914;0,1031;0,2768;0,6189;-205,17;92,63;3664,00;1920,00
Pause;True;4,28;93,2460;True;-0,0321;-0,0064;-0,1534;0,0995;0,2928;0,6195;-169,93;89,38;3664,00;1920,00
Pause;True;4,30;93,2660;True;-0,0321;-0,0064;-0,1534;0,0995;0,2996;0,6185;-169,93;89,38;3664,00;1920,00
Pause;True;4,32;93,2860;True;-0,0122;-0,0060;-0,1351;0,0564;0,3182;0,6126;-134,97;48,44;3664,00;1920,00
Pause;True;4,34;93,3060;True;0,0000;0,0000;0,0000;0,0000;0,3430;0,6012;0,00;0,00;3664,00;1920,00
Pause;True;4,36;93,3260;True;0,0000;0,0000;0,0000;0,0000;0,3497;0,6043;0,00;0,00;3664,00;1920,00
Pause;True;4,38;93,3460;True;-0,0316;-0,0057;-0,0874;0,0572;0,3484;0,6256;-108,95;49,38;3664,00;1920,00
Pause;True;4,40;93,3660;True;-0,0316;-0,0058;-0,0971;0,0825;0,3529;0,6316;-117,82;73,62;3664,00;1920,00
Pause;True;4,42;93,3860;True;0,0116;-0,0050;-0,0962;0,1003;0,3627;0,6364;-77,48;91,57;3664,00;1920,00
Pause;True;4,44;93,4060;True;0,0184;-0,0048;-0,0660;0,1396;0,3724;0,6443;-43,65;129,42;3664,00;1920,00
Pause;True;4,46;93,4260;True;0,0172;-0,0047;-0,0572;0,1197;0,3748;0,6436;-36,64;110,38;3664,00;1920,00
Pause;True;4,48;93,4460;True;0,0130;-0,0048;-0,0439;0,1311;0,3761;0,6456;-28,32;121,23;3664,00;1920,00
Pause;True;4,50;93,4660;True;0,0033;-0,0050;-0,0329;0,1510;0,3768;0,6478;-27,11;140,21;3664,00;1920,00
Pause;True;4,52;93,4860;True;-0,0045;-0,0050;-0,0146;0,1390;0,3785;0,6455;-17,53;128,62;3664,00;1920,00
Pause;True;4,54;93,5060;True;-0,0119;-0,0052;-0,0016;0,1337;0,3805;0,6428;-12,39;123,36;3664,00;1920,00
Pause;True;4,56;93,5260;True;-0,0245;-0,0055;0,0026;0,1432;0,3802;0,6430;-20,06;132,19;3664,00;1920,00
Pause;True;4,58;93,5460;True;-0,0237;-0,0056;0,0046;0,1345;0,3814;0,6414;-17,43;123,79;3664,00;1920,00
Pause;True;4,60;93,5660;True;-0,0215;-0,0057;0,0057;0,1423;0,3836;0,6407;-14,50;131,17;3664,00;1920,00
Pause;True;4,62;93,5860;True;-0,0276;-0,0058;0,0149;0,1303;0,3851;0,6382;-11,58;119,50;3664,00;1920,00
Pause;True;4,64;93,6060;True;-0,0287;-0,0059;0,0141;0,1211;0,3863;0,6342;-13,36;110,61;3664,00;1920,00
Pause;True;4,66;93,6260;True;-0,0281;-0,0059;0,0201;0,1188;0,3871;0,6325;-7,37;108,35;3664,00;1920,00
Pause;True;4,68;93,6460;True;-0,0288;-0,0060;-0,0055;0,1213;0,3839;0,6311;-31,44;110,70;3664,00;1920,00
Pause;True;4,70;93,6660;True;-0,0288;-0,0060;-0,0055;0,1213;0,3836;0,6300;-31,44;110,70;3664,00;1920,00
Pause;True;4,72;93,6860;True;-0,0310;-0,0059;-0,1277;0,1442;0,3678;0,6300;-145,38;132,81;3664,00;1920,00
Pause;True;4,74;93,7060;True;-0,0304;-0,0059;-0,1397;0,1386;0,3657;0,6277;-155,84;127,37;3664,00;1920,00
Pause;True;4,76;93,7260;True;-0,0271;-0,0059;-0,1455;0,1419;0,3647;0,6263;-158,16;130,64;3664,00;1920,00
Pause;True;4,78;93,7460;True;-0,0207;-0,0058;-0,1524;0,1315;0,3638;0,6220;-158,65;120,68;3664,00;1920,00
Pause;True;4,80;93,7660;True;-0,0240;-0,0058;-0,1401;0,1209;0,3647;0,6197;-150,35;110,45;3664,00;1920,00
Pause;True;4,82;93,7860;True;-0,0258;-0,0058;-0,1343;0,1103;0,3654;0,6171;-146,65;100,34;3664,00;1920,00
Pause;True;4,84;93,8060;True;-0,0226;-0,0057;-0,1292;0,1098;0,3665;0,6163;-139,09;99,89;3664,00;1920,00
Pause;True;4,86;93,8260;True;0,0006;-0,0054;-0,1526;0,1077;0,3655;0,6147;-139,24;98,23;3664,00;1920,00
Pause;True;4,88;93,8460;True;0,0006;-0,0054;-0,1526;0,1077;0,3650;0,6138;-139,24;98,23;3664,00;1920,00
Pause;True;4,90;93,8660;True;-0,0003;-0,0054;-0,1578;0,1127;0,3631;0,6122;-144,82;103,04;3664,00;1920,00
Pause;True;4,92;93,8860;True;-0,0126;-0,0055;-0,1732;0,0589;0,3582;0,6054;-170,19;51,31;3664,00;1920,00
Pause;True;4,94;93,9060;True;0,0000;0,0000;0,0000;0,0000;0,3779;0,5865;0,00;0,00;3664,00;1920,00
Pause;True;4,96;93,9260;True;0,0000;0,0000;0,0000;0,0000;0,3717;0,5849;0,00;0,00;3664,00;1920,00
Pause;True;4,98;93,9460;True;0,0000;0,0000;0,0000;0,0000;0,3679;0,5849;0,00;0,00;3664,00;1920,00
Pause;True;5,00;93,9660;True;-0,0312;-0,0058;-0,0598;0,1290;0,3483;0,6112;-83,37;118,29;3664,00;1920,00
Pause;True;5,02;93,9860;True;-0,0298;-0,0058;-0,0153;0,1475;0,3498;0,6144;-41,28;136,09;3664,00;1920,00
Pause;True;5,04;94,0060;True;-0,0309;-0,0059;-0,0044;0,1728;0,3445;0,6204;-32,36;160,26;3664,00;1920,00
Pause;True;5,06;94,0260;True;-0,0311;-0,0059;-0,0319;0,1626;0,3388;0,6211;-57,76;150,44;3664,00;1920,00
Pause;True;5,08;94,0460;True;-0,0312;-0,0058;-0,0278;0,1551;0,3372;0,6220;-54,08;143,33;3664,00;1920,00
Pause;True;5,10;94,0660;True;-0,0312;-0,0057;-0,0510;0,1585;0,3320;0,6258;-75,27;146,72;3664,00;1920,00
Pause;True;5,12;94,0860;True;-0,0311;-0,0056;-0,0539;0,1615;0,3315;0,6285;-77,81;149,62;3664,00;1920,00
Pause;True;5,14;94,1060;True;-0,0311;-0,0056;-0,0494;0,1718;0,3330;0,6354;-73,76;159,56;3664,00;1920,00
Pause;True;5,16;94,1260;True;-0,0309;-0,0054;-0,0511;0,1644;0,3337;0,6380;-75,09;152,66;3664,00;1920,00
Pause;True;5,18;94,1460;True;-0,0252;-0,0049;-0,0611;0,1871;0,3325;0,6466;-79,09;174,88;3664,00;1920,00
Pause;True;5,20;94,1660;True;-0,0118;-0,0045;-0,0611;0,1932;0,3325;0,6499;-66,84;181,14;3664,00;1920,00
Pause;True;5,22;94,1860;True;-0,0118;-0,0045;-0,0611;0,1932;0,3304;0,6523;-66,84;181,14;3664,00;1920,00
Pause;True;5,24;94,2060;True;0,0046;-0,0040;-0,0605;0,2083;0,3273;0,6574;-51,22;196,15;3664,00;1920,00
Pause;True;5,26;94,2260;True;0,0032;-0,0039;-0,0661;0,2141;0,3240;0,6586;-57,60;201,80;3664,00;1920,00
Pause;True;5,28;94,2460;True;0,0032;-0,0039;-0,0781;0,2225;0,3190;0,6591;-68,64;209,88;3664,00;1920,00
Pause;True;5,30;94,2660;True;0,0030;-0,0039;-0,0814;0,2258;0,3179;0,6582;-71,84;213,04;3664,00;1920,00
Pause;True;5,32;94,2860;True;0,0031;-0,0039;-0,0904;0,2261;0,3174;0,6546;-79,98;213,30;3664,00;1920,00
Pause;True;5,34;94,3060;True;0,0033;-0,0040;-0,0873;0,2214;0,3193;0,6519;-76,97;208,66;3664,00;1920,00
Pause;True;5,36;94,3260;True;0,0022;-0,0043;-0,0824;0,2178;0,3245;0,6466;-73,50;204,93;3664,00;1920,00
Pause;True;5,38;94,3460;True;0,0022;-0,0043;-0,0824;0,2178;0,3271;0,6436;-73,50;204,93;3664,00;1920,00
Pause;True;5,40;94,3660;True;0,0013;-0,0044;-0,0783;0,2125;0,3298;0,6398;-70,54;199,71;3664,00;1920,00
Pause;True;5,42;94,3860;True;-0,0028;-0,0047;-0,0735;0,1933;0,3344;0,6333;-69,93;181,05;3664,00;1920,00
Pause;True;5,44;94,4060;True;-0,0047;-0,0047;-0,0694;0,1887;0,3380;0,6313;-67,81;176,66;3664,00;1920,00
Pause;True;5,46;94,4260;True;-0,0065;-0,0047;-0,0678;0,1802;0,3448;0,6268;-68,04;168,50;3664,00;1920,00
Pause;True;5,48;94,4460;True;-0,0099;-0,0048;-0,0535;0,1757;0,3493;0,6244;-58,08;164,01;3664,00;1920,00
Pause;True;5,50;94,4660;True;-0,0116;-0,0049;-0,0470;0,1657;0,3561;0,6176;-53,71;154,39;3664,00;1920,00
Pause;True;5,52;94,4860;True;-0,0087;-0,0050;-0,0517;0,1503;0,3594;0,6134;-55,30;139,52;3664,00;1920,00
Pause;True;5,54;94,5060;True;-0,0293;-0,0054;-0,0485;0,1642;0,3609;0,6131;-71,26;152,42;3664,00;1920,00
Pause;True;5,56;94,5260;True;-0,0312;-0,0051;-0,0346;0,0925;0,3688;0,6053;-60,27;83,82;3664,00;1920,00
Pause;True;5,58;94,5460;True;0,0000;0,0000;0,0000;0,0000;0,3795;0,5855;0,00;0,00;3664,00;1920,00
Pause;True;5,60;94,5660;True;-0,0314;-0,0089;0,1757;0,3644;0,4022;0,6344;132,19;341,31;3664,00;1920,00
Pause;True;5,62;94,5860;True;0,0000;0,0000;0,0000;0,0000;0,3880;0,5887;0,00;0,00;3664,00;1920,00
Pause;True;5,64;94,6060;True;-0,0312;-0,0050;-0,0646;0,1412;0,3810;0,6143;-87,77;130,75;3664,00;1920,00
Pause;True;5,66;94,6260;True;-0,0312;-0,0050;-0,0363;0,1381;0,3852;0,6124;-61,86;127,76;3664,00;1920,00
Pause;True;5,68;94,6460;True;-0,0311;-0,0050;-0,0316;0,1647;0,3861;0,6139;-57,46;153,26;3664,00;1920,00
Pause;True;5,70;94,6660;True;-0,0310;-0,0052;-0,0218;0,1770;0,3874;0,6154;-48,39;164,86;3664,00;1920,00
Pause;True;5,72;94,6860;True;-0,0311;-0,0053;-0,0228;0,1567;0,3872;0,6146;-49,33;145,37;3664,00;1920,00
Pause;True;5,74;94,7060;True;-0,0311;-0,0052;-0,0177;0,1568;0,3871;0,6163;-44,72;145,52;3664,00;1920,00
Pause;True;5,76;94,7260;True;-0,0310;-0,0052;-0,0038;0,1496;0,3881;0,6153;-31,88;138,67;3664,00;1920,00
Pause;True;5,78;94,7460;True;-0,0309;-0,0052;-0,0042;0,1530;0,3855;0,6150;-32,12;141,94;3664,00;1920,00
Pause;True;5,80;94,7660;True;-0,0308;-0,0051;0,0002;0,1429;0,3841;0,6140;-28,04;132,35;3664,00;1920,00
Pause;True;5,82;94,7860;True;0,0000;0,0000;0,0000;0,0000;0,3843;0,5890;0,00;0,00;3664,00;1920,00
Pause;True;5,84;94,8060;True;0,0000;0,0000;0,0000;0,0000;0,3825;0,5905;0,00;0,00;3664,00;1920,00
Pause;True;5,86;94,8260;True;0,0000;0,0000;0,0000;0,0000;0,3807;0,5919;0,00;0,00;3664,00;1920,00
Pause;True;5,88;94,8460;True;-0,0312;-0,0052;-0,1002;0,1399;0,3616;0,6230;-120,39;129,32;3664,00;1920,00
Pause;True;5,90;94,8660;True;-0,0312;-0,0052;-0,1002;0,1399;0,3597;0,6244;-120,39;129,32;3664,00;1920,00
Pause;True;5,92;94,8860;True;-0,0307;-0,0052;-0,0882;0,1890;0,3564;0,6321;-108,93;176,43;3664,00;1920,00
Pause;True;5,94;94,9060;True;-0,0306;-0,0052;-0,0835;0,1815;0,3541;0,6321;-104,48;169,32;3664,00;1920,00
Pause;True;5,96;94,9260;True;-0,0300;-0,0051;-0,1001;0,1884;0,3463;0,6335;-119,14;175,97;3664,00;1920,00
Pause;True;5,98;94,9460;True;-0,0300;-0,0051;-0,1001;0,1884;0,3435;0,6327;-119,14;175,97;3664,00;1920,00
Pause;True;6,00;94,9660;True;-0,0209;-0,0050;-0,1099;0,1883;0,3387;0,6293;-119,81;175,94;3664,00;1920,00
Pause;True;6,02;94,9860;True;-0,0175;-0,0050;-0,1120;0,1837;0,3376;0,6261;-118,63;171,62;3664,00;1920,00
Pause;True;6,04;95,0060;True;-0,0145;-0,0050;-0,1205;0,1880;0,3364;0,6237;-123,69;175,73;3664,00;1920,00
Pause;True;6,06;95,0260;True;-0,0047;-0,0049;-0,1266;0,1692;0,3367;0,6167;-120,30;157,77;3664,00;1920,00
Pause;True;6,08;95,0460;True;0,0009;-0,0049;-0,1224;0,1618;0,3384;0,6141;-111,32;150,63;3664,00;1920,00
Pause;True;6,10;95,0660;True;-0,0021;-0,0051;-0,1279;0,1608;0,3390;0,6115;-119,04;149,53;3664,00;1920,00
Pause;True;6,12;95,0860;True;-0,0053;-0,0051;-0,1313;0,1521;0,3389;0,6100;-125,07;141,03;3664,00;1920,00
Pause;True;6,14;95,1060;True;-0,0080;-0,0052;-0,1321;0,1506;0,3407;0,6093;-128,35;139,59;3664,00;1920,00
Pause;True;6,16;95,1260;True;-0,0090;-0,0052;-0,1292;0,1493;0,3428;0,6092;-126,63;138,38;3664,00;1920,00
Pause;True;6,18;95,1460;True;-0,0085;-0,0052;-0,1278;0,1498;0,3450;0,6091;-124,79;138,87;3664,00;1920,00
Pause;True;6,20;95,1660;True;-0,0039;-0,0051;-0,1259;0,1527;0,3488;0,6092;-118,86;141,72;3664,00;1920,00
Pause;True;6,22;95,1860;True;-0,0029;-0,0051;-0,1146;0,1495;0,3515;0,6086;-107,67;138,63;3664,00;1920,00
Pause;True;6,24;95,2060;True;-0,0315;-0,0055;-0,1587;0,1167;0,3458;0,6055;-174,21;106,79;3664,00;1920,00
Pause;True;6,26;95,2260;True;0,0000;0,0000;0,0000;0,0000;0,3692;0,5815;0,00;0,00;3664,00;1920,00
Pause;True;6,28;95,2460;True;0,0000;0,0000;0,0000;0,0000;0,3700;0,5819;0,00;0,00;3664,00;1920,00
Pause;True;6,30;95,2660;True;0,0000;0,0000;0,0000;0,0000;0,3708;0,5833;0,00;0,00;3664,00;1920,00
Pause;True;6,32;95,2860;True;0,0000;0,0000;0,0000;0,0000;0,3708;0,5838;0,00;0,00;3664,00;1920,00
Pause;True;6,34;95,3060;True;-0,0311;-0,0052;-0,0533;0,1001;0,3604;0,6060;-77,38;91,10;3664,00;1920,00
Pause;True;6,36;95,3260;True;0,0047;-0,0046;-0,0538;0,1459;0,3643;0,6117;-44,98;135,63;3664,00;1920,00
Pause;True;6,38;95,3460;True;0,0069;-0,0046;-0,0372;0,1662;0,3663;0,6143;-27,76;155,09;3664,00;1920,00
Pause;True;6,40;95,3660;True;0,0053;-0,0046;-0,0334;0,1503;0,3660;0,6139;-25,73;139,90;3664,00;1920,00
Pause;True;6,42;95,3860;True;0,0045;-0,0046;-0,0363;0,1679;0,3650;0,6166;-29,11;156,78;3664,00;1920,00
Pause;True;6,44;95,4060;True;0,0035;-0,0045;-0,0231;0,1715;0,3651;0,6188;-17,95;160,27;3664,00;1920,00
Pause;True;6,46;95,4260;True;0,0032;-0,0044;-0,0269;0,1639;0,3637;0,6184;-21,72;153,05;3664,00;1920,00
Pause;True;6,48;95,4460;True;0,0022;-0,0043;-0,0316;0,1707;0,3619;0,6189;-26,92;159,74;3664,00;1920,00
Pause;True;6,50;95,4660;True;0,0000;0,0000;0,0000;0,0000;0,3647;0,5898;0,00;0,00;3664,00;1920,00
Pause;True;6,52;95,4860;True;0,0000;0,0000;0,0000;0,0000;0,3638;0,5892;0,00;0,00;3664,00;1920,00
Pause;True;6,54;95,5060;True;0,0000;0,0000;0,0000;0,0000;0,3627;0,5880;0,00;0,00;3664,00;1920,00
Pause;True;6,56;95,5260;True;0,0000;0,0000;0,0000;0,0000;0,3624;0,5873;0,00;0,00;3664,00;1920,00
Pause;True;6,58;95,5460;True;0,0056;-0,0040;-0,0730;0,1641;0,3531;0,6126;-61,69;153,68;3664,00;1920,00
Pause;True;6,60;95,5660;True;0,0072;-0,0041;-0,0607;0,1872;0,3547;0,6133;-48,96;175,83;3664,00;1920,00
Pause;True;6,62;95,5860;True;0,0072;-0,0041;-0,0607;0,1872;0,3549;0,6114;-48,96;175,83;3664,00;1920,00
Pause;True;6,64;95,6060;True;0,0093;-0,0042;-0,0659;0,1868;0,3550;0,6068;-51,88;175,29;3664,00;1920,00
Pause;True;6,66;95,6260;True;0,0087;-0,0043;-0,0696;0,1848;0,3549;0,6040;-55,76;173,26;3664,00;1920,00
Pause;True;6,68;95,6460;True;0,0036;-0,0046;-0,0660;0,1688;0,3556;0,5979;-57,18;157,65;3664,00;1920,00
Pause;True;6,70;95,6660;True;0,0009;-0,0047;-0,0605;0,1604;0,3565;0,5955;-54,55;149,54;3664,00;1920,00
Pause;True;6,72;95,6860;True;-0,0094;-0,0049;-0,0611;0,1501;0,3561;0,5914;-64,60;139,42;3664,00;1920,00
Pause;True;6,74;95,7060;True;-0,0221;-0,0051;-0,0471;0,1520;0,3562;0,5904;-63,41;140,97;3664,00;1920,00
Pause;True;6,76;95,7260;True;-0,0316;-0,0053;-0,0575;0,1419;0,3548;0,5883;-81,64;131,17;3664,00;1920,00
Pause;True;6,78;95,7460;True;-0,0316;-0,0053;-0,0575;0,1419;0,3556;0,5880;-81,64;131,17;3664,00;1920,00
